0,1,2,3,4,5
4.335834794750689e-05,0.14034004142045614,0.0,0.007698834812140292,0.2088453245205621,0.6430724408988939
0.0020534437421847163,5.431333927533645e-08,0.997943476078626,1.2152232388473508e-13,3.0258657285608306e-06,1.240901129552257e-16
0.0003055575480990879,0.0837546962154536,0.0,0.5201852445440219,1.6296244584008277e-05,0.39573820544784083
2.8797025317445657e-07,0.0003231095174936511,0.0,1.1281256896077929e-09,0.16777502539345923,0.8319015759906685
5.371999576364935e-06,0.22720806514829878,0.0,0.10585938358943028,0.42025811835362925,0.24666906090906499
1.7454031010728567e-06,0.35298409141442977,0.0,2.071672929689751e-09,0.4805452516246121,0.16646890948618423
0.9817346218498275,0.016434382694865052,0.0,3.9220509321134973e-07,0.0018305780516777073,2.5198536742646778e-08
7.692802188674112e-09,0.0006021577493655829,0.9993850370665113,1.2100200260433336e-08,1.2785382384393015e-05,8.736293813305916e-12
0.11301235272256373,0.8319267039981709,0.0,6.626044927400551e-07,0.05270954980266558,0.0023507308721069722
0.7767639479719834,0.022375941154108653,0.0,1.2833677653494309e-06,0.2008435093649441,1.531814119854932e-05
0.00011159211157274684,0.4453581923082205,0.0,0.5536932523317885,1.0655371313944133e-05,0.0008263078771043253
2.3268130560929562e-05,0.007753851690616202,0.9893665971780319,0.0028555014812921362,7.64108627567524e-07,1.7410871377587808e-08
0.004066337423830348,0.051777874104827336,0.9440951361212347,1.2111907589628573e-08,8.218230506337847e-06,5.2422007694006606e-05
0.010419772679820574,0.6691379596861924,0.0,3.961600184868997e-11,0.32044119921577474,1.0683785965361486e-06
9.85599723956566e-14,4.9840412092028894e-05,0.0,0.726048040248289,0.2713190361655798,0.0025830831739404635
7.362533307455117e-09,0.9902830846087879,0.0,0.00010380079141729477,0.00912080670327355,0.0004923005339880166
0.9978723864160165,0.00037356506969322593,0.0,3.642667726925593e-16,0.0017540477928817042,7.214079749105948e-10
0.32999788645827177,0.05878525167983906,0.0,3.566627709196359e-07,0.6112160082966746,4.969024433402981e-07
7.049869551068824e-06,8.409185825627373e-09,0.9999929416042765,1.0498264972315833e-17,1.1698659663045015e-10,8.139548057552475e-21
0.6521015107755775,0.21152573936375033,0.0,3.7412716391993134e-06,0.13306278748469144,0.0033062211043421792
